feature,mi_score
Landroid/telephony/TelephonyManager;->getNetworkOperator()Ljava/lang/String;,0.04789195394099832
Landroid/widget/VideoView;->start()V,0.0476037317465019
Landroid/app/Activity;->getCallingPackage()Ljava/lang/String;,0.04746385843568768
Landroid/widget/ProgressBar;->setProgressDrawable(Landroid/graphics/drawable/Drawable;)V,0.04741539955284435
Landroid/view/accessibility/AccessibilityNodeInfo;->focusSearch(I)Landroid/view/accessibility/AccessibilityNodeInfo;,0.04724703795341667
Landroid/webkit/WebView;->setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V,0.046811086707326366
Landroid/view/View;->setClickable(Z)V,0.04605112281906942
Landroid/view/ViewPropertyAnimator;->translationZ(F)Landroid/view/ViewPropertyAnimator;,0.045504836346095257
Landroid/support/v7/widget/RecyclerView$Recycler;->getViewForPosition(I)Landroid/view/View;,0.04528791295514978
Landroid/app/AlertDialog$Builder;-><init>(Landroid/content/Context;)V,0.045228300528976195
Landroid/app/AlertDialog$Builder;->show()Landroid/app/AlertDialog;,0.04504618084519074
Landroid/view/accessibility/AccessibilityNodeInfo;->getWindow()Landroid/view/accessibility/AccessibilityWindowInfo;,0.04457534362234994
Landroid/support/v4/app/FragmentActivity;->supportFinishAfterTransition()V,0.04442629361910799
Landroid/database/sqlite/SQLiteDatabase;->beginTransaction()V,0.044139608318315204
Landroid/support/v4/widget/ExploreByTouchHelper;->invalidateVirtualView(I)V,0.04388144539767125
Landroid/animation/ValueAnimator;->cancel()V,0.0437388378488377
Landroid/app/AlertDialog$Builder;->create()Landroid/app/AlertDialog;,0.0435760800241598
Landroid/view/accessibility/CaptioningManager;->getFontScale()F,0.043057668793028414
Landroid/view/View;->setContentDescription(Ljava/lang/CharSequence;)V,0.04305627319923033
Landroid/telephony/TelephonyManager;->getNeighboringCellInfo()Ljava/util/List;,0.04212658722164386
Landroid/support/v4/app/DialogFragment;->onSaveInstanceState(Landroid/os/Bundle;)V,0.04192790963820814
Landroid/media/MediaPlayer;->pause()V,0.04142632379568134
Landroid/os/ParcelFileDescriptor$AutoCloseOutputStream;->close()V,0.04120895677639358
Landroid/content/ContentResolver;->getType(Landroid/net/Uri;)Ljava/lang/String;,0.039159086534203746
Landroid/media/MediaPlayer;->stop()V,0.038662789360732974
Landroid/media/MediaPlayer;->release()V,0.038338206462701585
Landroid/widget/MediaController;-><init>(Landroid/content/Context;)V,0.03829114698168934
Landroid/support/v4/media/session/MediaControllerCompat;->dispatchMediaButtonEvent(Landroid/view/KeyEvent;)Z,0.03785160578737812
Landroid/location/LocationManager;->isProviderEnabled(Ljava/lang/String;)Z,0.03781806194653492
Landroid/widget/VideoView;->setVideoPath(Ljava/lang/String;)V,0.03774779205025047
Landroid/telephony/TelephonyManager;->getCellLocation()Landroid/telephony/CellLocation;,0.03770183898556567
Landroid/animation/ValueAnimator;->start()V,0.03753430954723025
Landroid/graphics/drawable/AnimatedVectorDrawable;->start()V,0.037139079290781085
Landroid/widget/VideoView;->stopPlayback()V,0.03690434731675918
Landroid/app/PendingIntent;->send()V,0.03680605804807269
