feature,importance
Landroid/telephony/TelephonyManager;->getNetworkOperator()Ljava/lang/String;,0.0015132000000284362
Landroid/preference/PreferenceActivity;-><init>()V,0.0015022425952508313
Landroid/webkit/WebView;->setWebChromeClient(Landroid/webkit/WebChromeClient;)V,0.001487813417201138
Landroid/telephony/TelephonyManager;->getAllCellInfo()Ljava/util/List;,0.0014753762323381485
Landroid/app/Activity;->requestWindowFeature(I)Z,0.0014547000919033217
Landroid/content/pm/ResolveInfo;->loadLabel(Landroid/content/pm/PackageManager;)Ljava/lang/CharSequence;,0.0014339399125063124
Landroid/media/MediaPlayer;->prepare()V,0.00142956918361523
Landroid/app/ActivityManager;->getRunningAppProcesses()Ljava/util/List;,0.0014224477792924204
Landroid/view/ViewGroup;-><init>(Landroid/content/Context;)V,0.0014127152457657334
Landroid/view/View;->dispatchStartTemporaryDetach()V,0.0014018532529249284
Landroid/widget/TextView;->setTextSize(F)V,0.0013952492214110044
Landroid/view/Window;->setAttributes(Landroid/view/WindowManager$LayoutParams;)V,0.001368985582376618
Landroid/view/View;->dispatchKeyShortcutEvent(Landroid/view/KeyEvent;)Z,0.0013458925935589951
Landroid/animation/AnimatorSet;->end()V,0.00130943442047841
Landroid/widget/Toast;->show()V,0.001306339500214048
Landroid/view/Window;->setSoftInputMode(I)V,0.0012975125136932477
Landroid/database/sqlite/SQLiteOpenHelper;->getReadableDatabase()Landroid/database/sqlite/SQLiteDatabase;,0.0012949441098714307
Landroid/view/View;->setPressed(Z)V,0.0012666536817842538
Landroid/app/AlertDialog$Builder;-><init>(Landroid/content/Context;)V,0.0012447612660890785
Landroid/content/res/Resources;->getBoolean(I)Z,0.0012321171290830513
Landroid/view/ViewPropertyAnimator;->scaleY(F)Landroid/view/ViewPropertyAnimator;,0.00121230997637585
Landroid/widget/ProgressBar;->setProgress(I)V,0.001211702903197015
Landroid/widget/CheckedTextView;->setCheckMarkDrawable(I)V,0.0011985950255353033
Landroid/widget/ProgressBar;->setIndeterminate(Z)V,0.0011983867668944467
Landroid/preference/PreferenceManager;->getDefaultSharedPreferences(Landroid/content/Context;)Landroid/content/SharedPreferences;,0.001190139968111218
Landroid/widget/VideoView;->setVideoPath(Ljava/lang/String;)V,0.0011831383463482882
Landroid/graphics/drawable/Drawable;->setBounds(Landroid/graphics/Rect;)V,0.0011805393524811376
Landroid/webkit/WebView;->setWebContentsDebuggingEnabled(Z)V,0.0011721624949844252
Landroid/widget/GridView;-><init>(Landroid/content/Context;)V,0.001169819859566489
Landroid/widget/PopupWindow;->update()V,0.0011697364978694301
Landroid/net/ConnectivityManager;->getNetworkInfo(I)Landroid/net/NetworkInfo;,0.0011554373193578122
Landroid/app/Notification$Builder;-><init>(Landroid/content/Context;)V,0.001154991288480311
Landroid/view/inputmethod/InputMethodManager;->isActive(Landroid/view/View;)Z,0.0011340025031461136
Landroid/widget/EditText;-><init>(Landroid/content/Context;)V,0.001115602534575348
Landroid/webkit/WebView;->destroy()V,0.0011021419404714295
Landroid/accounts/AccountManager;->get(Landroid/content/Context;)Landroid/accounts/AccountManager;,0.001091466014761009
Landroid/app/Dialog;->show()V,0.0010852824507893847
Landroid/view/accessibility/AccessibilityManager;->isEnabled()Z,0.001081490792549431
Landroid/webkit/WebView;->getSettings()Landroid/webkit/WebSettings;,0.001080857513728377
Landroid/view/View;->getWindowId()Landroid/view/WindowId;,0.001074379307234594
Landroid/widget/VideoView;->stopPlayback()V,0.0010682967483874647
Landroid/app/Dialog;->onBackPressed()V,0.001067186368946624
Landroid/media/MediaPlayer;->start()V,0.0010658222626977302
Landroid/view/LayoutInflater;->from(Landroid/content/Context;)Landroid/view/LayoutInflater;,0.0010642388654666303
Landroid/widget/VideoView;->pause()V,0.0010378106646887122
Landroid/widget/ProgressBar;-><init>(Landroid/content/Context;)V,0.0010371174094742197
Landroid/app/Activity;->getSystemService(Ljava/lang/String;)Ljava/lang/Object;,0.0010275638378115094
Landroid/view/View;->setAlpha(F)V,0.0010185158328212356
Landroid/location/LocationManager;->getLastKnownLocation(Ljava/lang/String;)Landroid/location/Location;,0.001018046230729939
Landroid/content/Context;->getString(I)Ljava/lang/String;,0.0010174845399609394
Landroid/content/ContentProviderClient;->release()Z,0.0010162430409576344
Landroid/media/MediaPlayer;->release()V,0.001007687167322721
Landroid/widget/ImageButton;-><init>(Landroid/content/Context;)V,0.0010061658161760287
Landroid/text/Html;->fromHtml(Ljava/lang/String;)Landroid/text/Spanned;,0.00100291701765765
Landroid/widget/ProgressBar;->setMax(I)V,0.0009983308325936496
Landroid/service/wallpaper/WallpaperService;-><init>()V,0.000988302596475916
